,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTag Condition3,Condition3 Values,MARCTag  Condition4,Condition4 Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Unnamed: 31,Unnamed: 32
379,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,u,Standards/specifications,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,, https://doi.org/10.6069/uwlswd.633m-h220#u - CP 2024-09-25,,,,coded with 'https://doi.org/10.6069/uwlswd.633m-h220#u' as value - CP 2024-09-19
380,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,v,Legal cases and case notes,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,, https://doi.org/10.6069/uwlswd.633m-h220#v - CP 2024-09-25,,,,coded with 'https://doi.org/10.6069/uwlswd.633m-h220#v' as value - CP 2024-09-19
381,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,w,Law reports and digests,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.633m-h220#w - CP 2024-09-25,,,,coded with 'https://doi.org/10.6069/uwlswd.633m-h220#w' as value - CP 2024-09-19
382,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,x,Technical reports [OBSOLETE],,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,treat x as t - https://doi.org/10.6069/uwlswd.633m-h220#t - CP 2024-09-25,,,,coded - CP 2024-09-19
383,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,y,Yearbooks,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,'https://doi.org/10.6069/uwlswd.633m-h220#y - CP 2024-09-25,,,,coded with 'https://doi.org/10.6069/uwlswd.633m-h220#y' as value - CP 2024-09-19
384,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,24-27,Nature of contents,,,z,Treaties,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.633m-h220#z - CP 2024-09-25,,,,coded with 'https://doi.org/10.6069/uwlswd.633m-h220#z' as value - CP 2024-09-19
385,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,a,Discography,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#a ",,"See also 006/07-12, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
386,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,b,Bibliography,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#b",,"See also 006/07-12, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
387,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,c,Thematic index,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#c ",,"See also 006/07-12, 300$e, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
388,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,d,Libretto or text,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#d ",,"See also 006/07-12, 500$a",,coded - CP 2024-09-23
389,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,e,Biography of composer or author,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#e ",,"See also 006/07-12, 300$e, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
390,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,f,Biography of performer or history of ensemble,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#f ",,"See also 006/07-12, 500$a",,coded - CP 2024-09-23
391,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,g,Technical and/or historical information on instruments,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#g ",,"See also 006/07-12, 500$a",,coded - CP 2024-09-23
392,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,h,Technical information on music,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#h ",,"See also 006/07-12, 500$a",,coded - CP 2024-09-23
393,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,i,Historical information,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#i ",,"See also 006/07-12, 500$a",,coded - CP 2024-09-23
394,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,j,Historical information other than music [OBSOLETE],Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#jx ",,,,coded - CP 2024-09-23
395,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,k,Ethnological information,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#k ",,"See also 006/07-12, 300$e, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
396,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,r,Instructional materials,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#r ",,"See also 006/07-12, 300$e",,coded - CP 2024-09-23
397,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,24-29,Accompanying matter,,,s,Music,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

https://doi.org/10.6069/uwlswd.nt0v-d633#s ",,"See also 006/07-12, 300$e, 353$a, 500$a, 504$a",,coded - CP 2024-09-23
398,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,a,Single map,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,category of work,IRI,,https://doi.org/10.6069/uwlswd.vw5v-gh79#a,,"From RDA to MARC mapping: rdae:P20001 rdakit:hasM21 ""MARC 21 Bibliographic 008 /25 [identifier] (maps)"" .",,coded - CP 2024-09-20
399,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,a,Single map,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30003,has mode of issuance,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

http://rdaregistry.info/termList/ModeIssue/1001 ",,"From RDA to MARC mapping: rdam:P30003 rdakit:hasM21 ""MARC 21 Bibliographic 008 /25 [identifier] (maps)"" .",,coded - CP 2024-09-20
400,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,b,Map series,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,category of work,IRI,,'https://doi.org/10.6069/uwlswd.vw5v-gh79#b' - CP 2024-09-25,,"From RDA to MARC mapping: rdam:P30003 rdakit:hasM21 ""MARC 21 Bibliographic 008 /25 [identifier] (maps)"" .",,coed using value 'https://doi.org/10.6069/uwlswd.vw5v-gh79#b' - CP 2024-09-20
401,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,c,Map serial,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30003,has mode of issuance,structured/IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

http://rdaregistry.info/termList/ModeIssue/1005 ",,"From RDA to MARC mapping: rdam:P30003 rdakit:hasM21 ""MARC 21 Bibliographic 008 /25 [identifier] (maps)"" .",,coded - CP 2024-09-20
402,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,d,Globe,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30001,has carrier type,IRI,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

http://rdaregistry.info/termList/RDACarrierType/1059 ",,"From RDA to MARC mapping: rdam:P30003 rdakit:hasM21 ""MARC 21 Bibliographic 008 /25 [identifier] (maps)"" .",,coded - CP 2024-09-20
403,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,d,Globe,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.vw5v-gh79# + code - CP 2024-09-25,,,,coed using https://doi.org/10.6069/uwlswd.vw5v-gh79 values- CP 2024-09-20
404,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,e,Atlas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.vw5v-gh79# + code - CP 2024-09-25,,,,coed using https://doi.org/10.6069/uwlswd.vw5v-gh79 values- CP 2024-09-20
405,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,f,Separate map supplement to another work,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.vw5v-gh79# + code - CP 2024-09-25,,,,coed using https://doi.org/10.6069/uwlswd.vw5v-gh79 values- CP 2024-09-20
406,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,25,Type of cartographic material,,,g,Map bound as part of another work,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.vw5v-gh79# + code - CP 2024-09-25,,,,coed using https://doi.org/10.6069/uwlswd.vw5v-gh79 values- CP 2024-09-20
407,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,5,Calendars,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
408,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,6,Comics/graphic novels,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
409,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,a,Abstracts/summaries,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
410,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,b,Bibliographies,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Includes [value]""",,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
411,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,c,Catalogs,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
412,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,d,Dictionaries,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
413,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,e,Encyclopedias,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
414,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,f,Handbooks,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
415,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,g,Legal articles,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
416,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,h,Biography,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
417,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,i,Indexes,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
418,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,k,Discographies,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Includes [value]""",,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
419,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,l,Legislation,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
420,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,m,Theses,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
421,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,n,Surveys of literature in a subject area,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
422,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,o,Reviews,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
423,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,p,Programmed texts,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,use 'https://doi.org/10.6069/uwlswd.cr35-yd51# + code - CP 2024-09-25,,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using 'https://doi.org/10.6069/uwlswd.cr35-yd51' values - CP 2024-09-20
424,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,25-27,Nature of contents,,,q,Filmographies,,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Includes [value]""",,"From RDA to MARC mapping: rdaw:P10004 rdakit:hasM21 ""MARC 21 Bibliographic 008 /24-27 [identifier] (books, continuing resources)"" .",,coded using CodeValueLabel - CP 2024-09-20
